,vid_name,label,start_frame,end_frame
3611,6wVdnLa3Tes_00015,33,0,72
3612,6wVdnLa3Tes_00016,33,0,177
3613,6wVdnLa3Tes_00025,33,0,74
3614,6wVdnLa3Tes_00026,33,0,173
3615,6wVdnLa3Tes_00028,33,0,67
3616,6wVdnLa3Tes_00029,33,0,148
3617,6wVdnLa3Tes_00031,33,0,48
3618,6wVdnLa3Tes_00032,33,0,130
3619,6wVdnLa3Tes_00051,33,0,144
3620,6wVdnLa3Tes_00052,33,0,126
3621,6wVdnLa3Tes_00053,33,0,75
3622,6wVdnLa3Tes_00054,33,0,26
3623,6wVdnLa3Tes_00055,33,0,107
3624,6wVdnLa3Tes_00146,33,0,66
3625,6wVdnLa3Tes_00147,33,0,150
3626,6wVdnLa3Tes_00174,33,0,39
3627,6wVdnLa3Tes_00180,33,0,99
3628,6wVdnLa3Tes_00189,33,0,83
3629,6wVdnLa3Tes_00190,33,0,176
3630,6wVdnLa3Tes_00212,33,0,164
3631,6wVdnLa3Tes_00213,33,0,120
3632,6wVdnLa3Tes_00214,33,0,84
3633,6wVdnLa3Tes_00215,33,0,122
3634,6wVdnLa3Tes_00220,33,0,41
3635,6wVdnLa3Tes_00222,33,0,123
3636,6wVdnLa3Tes_00261,33,0,80
3637,6wVdnLa3Tes_00262,33,0,161
3638,9BC6ssCjyfg_00001,33,0,134
3639,9BC6ssCjyfg_00002,33,0,141
3640,9BC6ssCjyfg_00004,33,0,99
3641,9BC6ssCjyfg_00011,33,0,162
3642,9BC6ssCjyfg_00015,33,0,85
3643,9BC6ssCjyfg_00019,33,0,139
3644,9BC6ssCjyfg_00049,33,0,48
3645,9BC6ssCjyfg_00211,33,0,50
3646,9BC6ssCjyfg_00219,33,0,60
3647,9BC6ssCjyfg_00220,33,0,117
3648,9BC6ssCjyfg_00221,33,0,134
3649,9BC6ssCjyfg_00222,33,0,51
3650,9BC6ssCjyfg_00224,33,0,120
3651,9jZYYtzYqwE_00079,33,0,69
3652,9jZYYtzYqwE_00080,33,0,143
3653,D6zILEKIJbk_00032,33,0,157
3654,D6zILEKIJbk_00112,33,0,63
3655,DB4lpBDPnTY_00022,33,0,43
3656,DB4lpBDPnTY_00029,33,0,171
3657,JzOshOJgofw_00166,33,0,108
3658,JzOshOJgofw_00167,33,0,104
3659,JzOshOJgofw_00176,33,0,142
3660,JzOshOJgofw_00177,33,0,107
3661,JzOshOJgofw_00212,33,0,150
3662,LkluZoNfKu8_00048,33,0,107
3663,LkluZoNfKu8_00049,33,0,37
3664,LkluZoNfKu8_00050,33,0,98
3665,LkluZoNfKu8_00054,33,0,104
3666,LkluZoNfKu8_00055,33,0,150
3667,LkluZoNfKu8_00082,33,0,137
3668,LkluZoNfKu8_00115,33,0,77
3669,LkluZoNfKu8_00120,33,0,55
3670,LkluZoNfKu8_00137,33,0,108
3671,LkluZoNfKu8_00138,33,0,128
3672,OFxuiqI5G44_00287,33,0,119
3673,OVzt2rsfMc0_00006,33,0,59
3674,OVzt2rsfMc0_00007,33,0,163
3675,OVzt2rsfMc0_00012,33,0,119
3676,OVzt2rsfMc0_00031,33,0,100
3677,OVzt2rsfMc0_00033,33,0,42
3678,OVzt2rsfMc0_00034,33,0,108
3679,OVzt2rsfMc0_00042,33,0,85
3680,OVzt2rsfMc0_00045,33,0,138
3681,OVzt2rsfMc0_00049,33,0,96
3682,OVzt2rsfMc0_00051,33,0,98
3683,OVzt2rsfMc0_00052,33,0,106
3684,OVzt2rsfMc0_00059,33,0,130
3685,OVzt2rsfMc0_00196,33,0,129
3686,OVzt2rsfMc0_00282,33,0,166
3687,OVzt2rsfMc0_00283,33,0,122
3688,OVzt2rsfMc0_00285,33,0,118
3689,OVzt2rsfMc0_00296,33,0,50
3690,OVzt2rsfMc0_00297,33,0,109
3691,OVzt2rsfMc0_00322,33,0,102
3692,OVzt2rsfMc0_00323,33,0,158
3693,OVzt2rsfMc0_00325,33,0,51
3694,OVzt2rsfMc0_00326,33,0,141
3695,OVzt2rsfMc0_00334,33,0,174
3696,OVzt2rsfMc0_00335,33,0,148
3697,OVzt2rsfMc0_00336,33,0,86
3698,OVzt2rsfMc0_00349,33,0,67
3699,OVzt2rsfMc0_00350,33,0,112
3700,OVzt2rsfMc0_00352,33,0,72
3701,OVzt2rsfMc0_00354,33,0,77
3702,OVzt2rsfMc0_00393,33,0,47
3703,OVzt2rsfMc0_00394,33,0,128
3704,OVzt2rsfMc0_00395,33,0,79
3705,OVzt2rsfMc0_00422,33,0,122
3706,RWNrARSbRCY_00099,33,0,69
3707,S9aCrmtAV8o_00113,33,0,162
3708,TeboS8s_00w_00000,33,0,169
3709,VNvb5oLOpLg_00338,33,0,129
3710,VNvb5oLOpLg_00342,33,0,99
3711,VNvb5oLOpLg_00372,33,0,153
3712,VNvb5oLOpLg_00458,33,0,156
3713,VNvb5oLOpLg_00510,33,0,143
3714,VNvb5oLOpLg_00525,33,0,147
3715,VNvb5oLOpLg_00533,33,0,132
3716,ZAmJsIcfFOA_00008,33,0,106
3717,ZAmJsIcfFOA_00018,33,0,86
3718,ZAmJsIcfFOA_00019,33,0,161
3719,ZAmJsIcfFOA_00027,33,0,95
3720,ZAmJsIcfFOA_00028,33,0,155
3721,ZAmJsIcfFOA_00045,33,0,96
3722,ZAmJsIcfFOA_00046,33,0,164
3723,ZAmJsIcfFOA_00060,33,0,110
3724,ZAmJsIcfFOA_00062,33,0,95
3725,ZAmJsIcfFOA_00184,33,0,69
3726,ZAmJsIcfFOA_00185,33,0,158
3727,_8Vy3dlHg2w_00204,33,0,61
3728,_8Vy3dlHg2w_00206,33,0,124
3729,_8Vy3dlHg2w_00214,33,0,121
3730,_8Vy3dlHg2w_00215,33,0,78
3731,_8Vy3dlHg2w_00217,33,0,111
3732,_lmT4WlK7G0_00057,33,0,91
3733,_lmT4WlK7G0_00058,33,0,169
3734,_lmT4WlK7G0_00060,33,0,63
3735,_lmT4WlK7G0_00061,33,0,150
3736,_lmT4WlK7G0_00092,33,0,62
3737,_lmT4WlK7G0_00093,33,0,132
3738,_lmT4WlK7G0_00104,33,0,56
3739,_lmT4WlK7G0_00105,33,0,146
3740,_lmT4WlK7G0_00122,33,0,74
3741,_lmT4WlK7G0_00123,33,0,110
3742,_tigfCJFLZg_00003,33,0,78
3743,_tigfCJFLZg_00005,33,0,144
3744,_tigfCJFLZg_00021,33,0,66
3745,_tigfCJFLZg_00022,33,0,146
3746,_tigfCJFLZg_00048,33,0,140
3747,_tigfCJFLZg_00049,33,0,140
3748,_tigfCJFLZg_00060,33,0,34
3749,_tigfCJFLZg_00061,33,0,125
3750,_tigfCJFLZg_00069,33,0,75
3751,_tigfCJFLZg_00070,33,0,175
3752,_tigfCJFLZg_00076,33,0,31
3753,_tigfCJFLZg_00077,33,0,111
3754,_tigfCJFLZg_00088,33,0,70
3755,_tigfCJFLZg_00092,33,0,46
3756,_tigfCJFLZg_00093,33,0,130
3757,_tigfCJFLZg_00376,33,0,68
3758,_tigfCJFLZg_00377,33,0,169
3759,_tigfCJFLZg_00378,33,0,86
3760,aektxm8cLdo_00009,33,0,68
3761,aektxm8cLdo_00010,33,0,77
3762,aektxm8cLdo_00012,33,0,125
3763,aektxm8cLdo_00014,33,0,139
3764,aektxm8cLdo_00015,33,0,100
3765,aektxm8cLdo_00016,33,0,98
3766,c7FHotPDZIw_00014,33,0,85
3767,c7FHotPDZIw_00015,33,0,132
3768,c7FHotPDZIw_00056,33,0,107
3769,c7FHotPDZIw_00057,33,0,135
3770,c7FHotPDZIw_00079,33,0,83
3771,c7FHotPDZIw_00080,33,0,111
3772,czXA41QTops_00096,33,0,88
3773,db7DmpqzGmc_00058,33,0,58
3774,db7DmpqzGmc_00074,33,0,105
3775,db7DmpqzGmc_00075,33,0,165
3776,db7DmpqzGmc_00083,33,0,74
3777,db7DmpqzGmc_00085,33,0,154
3778,db7DmpqzGmc_00127,33,0,61
3779,db7DmpqzGmc_00138,33,0,54
3780,db7DmpqzGmc_00181,33,0,108
3781,db7DmpqzGmc_00190,33,0,111
3782,db7DmpqzGmc_00192,33,0,137
3783,db7DmpqzGmc_00217,33,0,55
3784,ddV_Cpszpls_00049,33,0,53
3785,ddV_Cpszpls_00055,33,0,111
3786,ddV_Cpszpls_00056,33,0,178
3787,ddV_Cpszpls_00068,33,0,60
3788,ddV_Cpszpls_00069,33,0,155
3789,ddV_Cpszpls_00129,33,0,96
3790,ddV_Cpszpls_00131,33,0,130
3791,ddV_Cpszpls_00132,33,0,69
3792,ddV_Cpszpls_00191,33,0,136
3793,egsanPCCIzQ_00020,33,0,140
3794,egsanPCCIzQ_00021,33,0,144
3795,egsanPCCIzQ_00182,33,0,109
3796,fB1Pc3CylrQ_00009,33,0,66
3797,fohMq9tOn6E_00086,33,0,92
3798,iv0Gu1VXAgc_00009,33,0,119
3799,iv0Gu1VXAgc_00011,33,0,90
3800,iv0Gu1VXAgc_00021,33,0,89
3801,iv0Gu1VXAgc_00037,33,0,172
3802,iv0Gu1VXAgc_00139,33,0,112
3803,iv0Gu1VXAgc_00141,33,0,172
3804,iv0Gu1VXAgc_00142,33,0,120
3805,iv0Gu1VXAgc_00144,33,0,143
3806,iv0Gu1VXAgc_00177,33,0,146
3807,iv0Gu1VXAgc_00186,33,0,49
3808,iv0Gu1VXAgc_00188,33,0,100
3809,iv0Gu1VXAgc_00194,33,0,136
3810,iv0Gu1VXAgc_00222,33,0,66
3811,k1F4LHeYhBs_00128,33,0,94
3812,k1F4LHeYhBs_00155,33,0,132
3813,k1F4LHeYhBs_00205,33,0,97
3814,mGbuP7nT2ck_00002,33,0,97
3815,mGbuP7nT2ck_00003,33,0,162
3816,mGbuP7nT2ck_00013,33,0,60
3817,mGbuP7nT2ck_00020,33,0,79
3818,mGbuP7nT2ck_00021,33,0,120
3819,mGbuP7nT2ck_00076,33,0,76
3820,mGbuP7nT2ck_00077,33,0,125
3821,mGbuP7nT2ck_00081,33,0,138
3822,mGbuP7nT2ck_00082,33,0,105
3823,mGbuP7nT2ck_00083,33,0,142
3824,mGbuP7nT2ck_00084,33,0,75
3825,mGbuP7nT2ck_00085,33,0,129
3826,nOlRwoxsDJ0_00316,33,0,119
3827,ozbr742-Trc_00001,33,0,146
3828,ozbr742-Trc_00005,33,0,57
3829,siEI_jaSmd4_00005,33,0,119
3830,sk8TafuB3lU_00553,33,0,110
3831,sk8TafuB3lU_00554,33,0,170
3832,uDESPUxbjnI_00047,33,0,101
3833,uDESPUxbjnI_00085,33,0,90
3834,uDESPUxbjnI_00168,33,0,92
3835,uDESPUxbjnI_00169,33,0,114
3836,xbQCwTHcGN8_00019,33,0,145
3837,xbQCwTHcGN8_00020,33,0,154
3838,xbQCwTHcGN8_00021,33,0,99
3839,xbQCwTHcGN8_00287,33,0,78
3840,xbQCwTHcGN8_00289,33,0,131
3841,xbQCwTHcGN8_00290,33,0,92
3842,zYHstCxnAPA_00612,33,0,105
3843,zYHstCxnAPA_00625,33,0,129
3844,zYHstCxnAPA_00783,33,0,124
3845,3N1kUtqJ25A_00130,34,0,156
3846,3qq031609lA_00019,34,0,76
3847,5hXbclLNSNA_00004,34,0,63
3848,5hXbclLNSNA_00041,34,0,131
3849,5hXbclLNSNA_00042,34,0,138
3850,5i1begTTucc_00020,34,0,164
3851,5i1begTTucc_00021,34,0,84
3852,5i1begTTucc_00022,34,0,135
3853,5i1begTTucc_00054,34,0,135
3854,6wVdnLa3Tes_00018,34,0,83
3855,6wVdnLa3Tes_00019,34,0,117
3856,6wVdnLa3Tes_00020,34,0,74
3857,6wVdnLa3Tes_00037,34,0,51
3858,6wVdnLa3Tes_00038,34,0,138
3859,9jZYYtzYqwE_00055,34,0,133
3860,9jZYYtzYqwE_00056,34,0,158
3861,9jZYYtzYqwE_00071,34,0,62
3862,9jZYYtzYqwE_00072,34,0,101
3863,9jZYYtzYqwE_00103,34,0,112
3864,D8YKHC5hmUs_00167,34,0,118
3865,D8YKHC5hmUs_00168,34,0,60
3866,D8YKHC5hmUs_00180,34,0,81
3867,D8YKHC5hmUs_00207,34,0,106
3868,D8YKHC5hmUs_00208,34,0,117
3869,D8YKHC5hmUs_00231,34,0,73
3870,D8YKHC5hmUs_00234,34,0,162
3871,D8YKHC5hmUs_00250,34,0,166
3872,D8YKHC5hmUs_00267,34,0,78
3873,D8YKHC5hmUs_00276,34,0,177
3874,D8YKHC5hmUs_00277,34,0,127
3875,DB4lpBDPnTY_00009,34,0,169
3876,DB4lpBDPnTY_00011,34,0,127
3877,DB4lpBDPnTY_00015,34,0,84
3878,DB4lpBDPnTY_00016,34,0,106
3879,JzOshOJgofw_00149,34,0,115
3880,JzOshOJgofw_00150,34,0,63
3881,JzOshOJgofw_00161,34,0,145
3882,JzOshOJgofw_00164,34,0,107
3883,JzOshOJgofw_00165,34,0,124
3884,JzOshOJgofw_00185,34,0,174
3885,JzOshOJgofw_00187,34,0,122
3886,JzOshOJgofw_00193,34,0,83
3887,JzOshOJgofw_00200,34,0,82
3888,JzOshOJgofw_00201,34,0,93
3889,JzOshOJgofw_00247,34,0,78
3890,JzOshOJgofw_00254,34,0,100
3891,JzOshOJgofw_00255,34,0,103
3892,JzOshOJgofw_00260,34,0,85
3893,JzOshOJgofw_00261,34,0,120
3894,JzOshOJgofw_00270,34,0,89
3895,JzOshOJgofw_00271,34,0,142
3896,JzOshOJgofw_00278,34,0,131
3897,OFxuiqI5G44_00035,34,0,178
3898,OFxuiqI5G44_00039,34,0,121
3899,OFxuiqI5G44_00281,34,0,101
3900,OFxuiqI5G44_00306,34,0,162
3901,OFxuiqI5G44_00312,34,0,134
3902,OFxuiqI5G44_00318,34,0,127
3903,OVzt2rsfMc0_00009,34,0,87
3904,OVzt2rsfMc0_00010,34,0,175
3905,OVzt2rsfMc0_00011,34,0,86
3906,OVzt2rsfMc0_00015,34,0,65
3907,OVzt2rsfMc0_00016,34,0,129
3908,OVzt2rsfMc0_00018,34,0,111
3909,OVzt2rsfMc0_00019,34,0,148
3910,OVzt2rsfMc0_00038,34,0,110
3911,OVzt2rsfMc0_00070,34,0,123
3912,OVzt2rsfMc0_00079,34,0,85
3913,OVzt2rsfMc0_00080,34,0,161
3914,OVzt2rsfMc0_00081,34,0,113
3915,OVzt2rsfMc0_00082,34,0,58
3916,OVzt2rsfMc0_00083,34,0,135
3917,OVzt2rsfMc0_00084,34,0,93
3918,OVzt2rsfMc0_00166,34,0,54
3919,OVzt2rsfMc0_00167,34,0,121
3920,OVzt2rsfMc0_00415,34,0,95
3921,OVzt2rsfMc0_00417,34,0,93
3922,Q--70-ELqLw_00098,34,0,158
3923,RWNrARSbRCY_00030,34,0,88
3924,S9aCrmtAV8o_00021,34,0,172
3925,S9aCrmtAV8o_00029,34,0,144
3926,S9aCrmtAV8o_00068,34,0,172
3927,S9aCrmtAV8o_00093,34,0,107
3928,S9aCrmtAV8o_00123,34,0,95
3929,S9aCrmtAV8o_00124,34,0,177
3930,TeboS8s_00w_00010,34,0,119
3931,TeboS8s_00w_00011,34,0,143
3932,TeboS8s_00w_00019,34,0,137
3933,VNvb5oLOpLg_00330,34,0,151
3934,VNvb5oLOpLg_00344,34,0,169
3935,VNvb5oLOpLg_00348,34,0,143
3936,VNvb5oLOpLg_00352,34,0,156
3937,VNvb5oLOpLg_00360,34,0,94
3938,VNvb5oLOpLg_00362,34,0,101
3939,VNvb5oLOpLg_00366,34,0,129
3940,VNvb5oLOpLg_00380,34,0,146
3941,VNvb5oLOpLg_00448,34,0,159
3942,VNvb5oLOpLg_00456,34,0,156
3943,Y4ARBzok9aU_00056,34,0,99
3944,Y7QZcr24ye0_00866,34,0,150
3945,Y7QZcr24ye0_00874,34,0,154
3946,_8Vy3dlHg2w_00008,34,0,111
3947,_8Vy3dlHg2w_00019,34,0,84
3948,_8Vy3dlHg2w_00033,34,0,92
3949,_8Vy3dlHg2w_00034,34,0,65
3950,_8Vy3dlHg2w_00035,34,0,70
3951,_8Vy3dlHg2w_00036,34,0,68
3952,_8Vy3dlHg2w_00038,34,0,89
3953,_8Vy3dlHg2w_00039,34,0,76
3954,_8Vy3dlHg2w_00052,34,0,81
3955,_8Vy3dlHg2w_00067,34,0,109
3956,_8Vy3dlHg2w_00092,34,0,60
3957,_8Vy3dlHg2w_00093,34,0,94
3958,_8Vy3dlHg2w_00094,34,0,104
3959,aektxm8cLdo_00006,34,0,68
3960,aektxm8cLdo_00007,34,0,118
3961,aektxm8cLdo_00008,34,0,151
3962,c7FHotPDZIw_00058,34,0,83
3963,c7FHotPDZIw_00061,34,0,81
3964,c7FHotPDZIw_00062,34,0,105
3965,c7FHotPDZIw_00064,34,0,45
3966,db7DmpqzGmc_00067,34,0,102
3967,db7DmpqzGmc_00068,34,0,113
3968,db7DmpqzGmc_00069,34,0,140
3969,db7DmpqzGmc_00211,34,0,60
3970,db7DmpqzGmc_00212,34,0,97
3971,db7DmpqzGmc_00213,34,0,150
3972,eN8umEok9U8_00092,34,0,31
3973,eN8umEok9U8_00093,34,0,66
3974,eN8umEok9U8_00107,34,0,164
3975,eN8umEok9U8_00130,34,0,68
3976,eN8umEok9U8_00131,34,0,94
3977,eN8umEok9U8_00141,34,0,114
3978,eN8umEok9U8_00142,34,0,68
3979,eN8umEok9U8_00143,34,0,103
3980,eN8umEok9U8_00190,34,0,85
3981,eN8umEok9U8_00191,34,0,129
3982,eN8umEok9U8_00204,34,0,113
3983,eN8umEok9U8_00205,34,0,139
3984,fohMq9tOn6E_00053,34,0,124
3985,fohMq9tOn6E_00054,34,0,86
3986,fohMq9tOn6E_00094,34,0,78
3987,fohMq9tOn6E_00103,34,0,138
3988,fohMq9tOn6E_00132,34,0,76
3989,iv0Gu1VXAgc_00048,34,0,74
3990,iv0Gu1VXAgc_00072,34,0,108
3991,iv0Gu1VXAgc_00080,34,0,50
3992,iv0Gu1VXAgc_00087,34,0,144
3993,iv0Gu1VXAgc_00088,34,0,119
3994,iv0Gu1VXAgc_00095,34,0,134
3995,iv0Gu1VXAgc_00155,34,0,70
3996,iv0Gu1VXAgc_00157,34,0,137
3997,iv0Gu1VXAgc_00211,34,0,144
3998,iv0Gu1VXAgc_00234,34,0,110
3999,iv0Gu1VXAgc_00236,34,0,147
4000,iv0Gu1VXAgc_00239,34,0,90
4001,iv0Gu1VXAgc_00240,34,0,158
4002,nOlRwoxsDJ0_00302,34,0,139
4003,nOlRwoxsDJ0_00320,34,0,92
4004,nOlRwoxsDJ0_00321,34,0,174
4005,nOlRwoxsDJ0_00382,34,0,119
4006,nOlRwoxsDJ0_00408,34,0,96
4007,nOlRwoxsDJ0_00421,34,0,92
4008,nOlRwoxsDJ0_00428,34,0,128
4009,nOlRwoxsDJ0_00444,34,0,123
4010,nOlRwoxsDJ0_00445,34,0,177
4011,nOlRwoxsDJ0_00452,34,0,147
4012,nOlRwoxsDJ0_00783,34,0,150
4013,ozbr742-Trc_00003,34,0,62
4014,ozbr742-Trc_00006,34,0,157
4015,ozbr742-Trc_00008,34,0,121
4016,siEI_jaSmd4_00066,34,0,95
4017,siEI_jaSmd4_00074,34,0,150
4018,siEI_jaSmd4_00105,34,0,67
4019,siEI_jaSmd4_00107,34,0,113
4020,sk8TafuB3lU_00387,34,0,127
4021,sk8TafuB3lU_00409,34,0,105
4022,sk8TafuB3lU_00445,34,0,121
4023,sk8TafuB3lU_00447,34,0,157
4024,sk8TafuB3lU_00459,34,0,163
4025,sk8TafuB3lU_00587,34,0,122
4026,sk8TafuB3lU_00650,34,0,137
4027,sk8TafuB3lU_00991,34,0,95
4028,sk8TafuB3lU_01012,34,0,118
4029,uDESPUxbjnI_00044,34,0,84
4030,uDESPUxbjnI_00053,34,0,114
4031,uDESPUxbjnI_00088,34,0,81
4032,uDESPUxbjnI_00106,34,0,90
4033,uDESPUxbjnI_00165,34,0,59
4034,zYHstCxnAPA_00230,34,0,155
4035,zYHstCxnAPA_00296,34,0,104
4036,zYHstCxnAPA_00320,34,0,129
4037,zYHstCxnAPA_00578,34,0,105
4038,zYHstCxnAPA_00610,34,0,123
4039,zYHstCxnAPA_00639,34,0,129
4040,zYHstCxnAPA_00657,34,0,131
4041,zYHstCxnAPA_00695,34,0,125
4042,zYHstCxnAPA_00697,34,0,175
4043,zYHstCxnAPA_00727,34,0,114
4044,zYHstCxnAPA_00757,34,0,118
4045,zYHstCxnAPA_00799,34,0,132
4046,zYHstCxnAPA_00803,34,0,162
4047,2x00lRzlTVQ_00051,35,0,145
4048,2x00lRzlTVQ_00059,35,0,111
4049,2x00lRzlTVQ_00061,35,0,81
4050,2x00lRzlTVQ_00068,35,0,129
4051,2x00lRzlTVQ_00089,35,0,168
4052,2x00lRzlTVQ_00090,35,0,150
4053,2x00lRzlTVQ_00105,35,0,163
4054,2x00lRzlTVQ_00106,35,0,64
4055,2x00lRzlTVQ_00110,35,0,67
4056,2x00lRzlTVQ_00111,35,0,165
4057,3PLiUG_DuC8_00107,35,0,165
4058,3PLiUG_DuC8_00140,35,0,173
4059,3PLiUG_DuC8_00149,35,0,156
4060,3PLiUG_DuC8_00171,35,0,58
4061,3PLiUG_DuC8_00297,35,0,91
4062,3PLiUG_DuC8_00303,35,0,53
4063,3PLiUG_DuC8_00304,35,0,173
4064,3PLiUG_DuC8_00306,35,0,158
4065,3PLiUG_DuC8_00307,35,0,174
4066,3PLiUG_DuC8_00355,35,0,75
4067,3PLiUG_DuC8_00356,35,0,175
4068,5V-dKBtmKLI_00029,35,0,100
4069,5V-dKBtmKLI_00032,35,0,45
4070,5V-dKBtmKLI_00126,35,0,164
4071,5i1begTTucc_00046,35,0,173
4072,5i1begTTucc_00047,35,0,111
4073,9BC6ssCjyfg_00090,35,0,61
4074,9BC6ssCjyfg_00092,35,0,158
4075,9BC6ssCjyfg_00093,35,0,61
4076,9BC6ssCjyfg_00096,35,0,52
4077,9BC6ssCjyfg_00097,35,0,163
4078,9BC6ssCjyfg_00098,35,0,131
4079,9BC6ssCjyfg_00117,35,0,73
4080,9BC6ssCjyfg_00118,35,0,147
4081,9BC6ssCjyfg_00138,35,0,104
4082,9BC6ssCjyfg_00139,35,0,144
4083,9BC6ssCjyfg_00140,35,0,156
4084,9BC6ssCjyfg_00141,35,0,67
4085,9BC6ssCjyfg_00142,35,0,175
4086,9BC6ssCjyfg_00143,35,0,149
4087,Bb0ZiYVNtDs_00014,35,0,71
4088,Bb0ZiYVNtDs_00015,35,0,179
4089,Bb0ZiYVNtDs_00029,35,0,46
4090,Bb0ZiYVNtDs_00030,35,0,109
4091,Bb0ZiYVNtDs_00061,35,0,70
4092,Bb0ZiYVNtDs_00062,35,0,147
4093,Bb0ZiYVNtDs_00115,35,0,133
4094,Bb0ZiYVNtDs_00116,35,0,147
4095,Bb0ZiYVNtDs_00117,35,0,91
4096,Bb0ZiYVNtDs_00124,35,0,87
4097,Bb0ZiYVNtDs_00125,35,0,157
4098,Bb0ZiYVNtDs_00130,35,0,69
4099,Bb0ZiYVNtDs_00131,35,0,155
4100,Bb0ZiYVNtDs_00133,35,0,79
4101,Bb0ZiYVNtDs_00134,35,0,175
4102,Bb0ZiYVNtDs_00135,35,0,89
4103,Bb0ZiYVNtDs_00139,35,0,66
4104,Bb0ZiYVNtDs_00140,35,0,160
4105,Bb0ZiYVNtDs_00145,35,0,106
4106,Bb0ZiYVNtDs_00149,35,0,115
4107,Bb0ZiYVNtDs_00150,35,0,157
4108,Bb0ZiYVNtDs_00151,35,0,96
4109,Bb0ZiYVNtDs_00155,35,0,50
4110,Bb0ZiYVNtDs_00156,35,0,106
4111,Bb0ZiYVNtDs_00159,35,0,174
4112,D6zILEKIJbk_00051,35,0,140
4113,D6zILEKIJbk_00052,35,0,128
4114,D6zILEKIJbk_00060,35,0,79
4115,D6zILEKIJbk_00061,35,0,169
4116,D6zILEKIJbk_00074,35,0,142
4117,D6zILEKIJbk_00088,35,0,162
4118,D6zILEKIJbk_00089,35,0,130
4119,D6zILEKIJbk_00095,35,0,178
4120,D6zILEKIJbk_00096,35,0,119
4121,D6zILEKIJbk_00103,35,0,84
4122,D6zILEKIJbk_00104,35,0,172
4123,D6zILEKIJbk_00128,35,0,104
4124,D6zILEKIJbk_00129,35,0,179
4125,D6zILEKIJbk_00131,35,0,62
4126,D6zILEKIJbk_00132,35,0,138
4127,D6zILEKIJbk_00174,35,0,60
4128,D6zILEKIJbk_00175,35,0,150
4129,D6zILEKIJbk_00177,35,0,61
4130,D6zILEKIJbk_00178,35,0,150
4131,D6zILEKIJbk_00179,35,0,98
4132,D6zILEKIJbk_00193,35,0,73
4133,D6zILEKIJbk_00194,35,0,178
4134,D6zILEKIJbk_00199,35,0,68
4135,D6zILEKIJbk_00200,35,0,149
4136,D6zILEKIJbk_00207,35,0,62
4137,D6zILEKIJbk_00208,35,0,156
4138,LNMISxO35S0_00020,35,0,115
4139,LNMISxO35S0_00041,35,0,123
4140,LNMISxO35S0_00066,35,0,158
4141,LNMISxO35S0_00193,35,0,117
4142,LNMISxO35S0_00267,35,0,85
4143,LNMISxO35S0_00294,35,0,143
4144,Q--70-ELqLw_00022,35,0,138
4145,Q--70-ELqLw_00026,35,0,62
4146,Q--70-ELqLw_00032,35,0,76
4147,Q--70-ELqLw_00033,35,0,104
4148,Q--70-ELqLw_00034,35,0,140
4149,Q--70-ELqLw_00053,35,0,69
4150,Q--70-ELqLw_00081,35,0,72
4151,Q--70-ELqLw_00083,35,0,113
4152,Q--70-ELqLw_00092,35,0,72
4153,Q--70-ELqLw_00097,35,0,58
4154,Q--70-ELqLw_00099,35,0,145
4155,Q--70-ELqLw_00112,35,0,165
4156,Q--70-ELqLw_00114,35,0,152
4157,Q--70-ELqLw_00140,35,0,66
4158,Q--70-ELqLw_00220,35,0,57
4159,Q--70-ELqLw_00222,35,0,143
4160,Q--70-ELqLw_00226,35,0,131
4161,Q--70-ELqLw_00231,35,0,67
4162,RWNrARSbRCY_00021,35,0,94
4163,RWNrARSbRCY_00023,35,0,102
4164,RWNrARSbRCY_00031,35,0,112
4165,RWNrARSbRCY_00037,35,0,174
4166,RWNrARSbRCY_00039,35,0,124
4167,RWNrARSbRCY_00059,35,0,128
4168,RWNrARSbRCY_00089,35,0,99
4169,RWNrARSbRCY_00097,35,0,118
4170,RWNrARSbRCY_00122,35,0,48
4171,RWNrARSbRCY_00124,35,0,107
4172,RWNrARSbRCY_00125,35,0,149
4173,RWNrARSbRCY_00126,35,0,76
4174,RWNrARSbRCY_00128,35,0,95
4175,RWNrARSbRCY_00129,35,0,135
4176,TeboS8s_00w_00086,35,0,139
4177,V5parOfpuEQ_00003,35,0,73
4178,V5parOfpuEQ_00004,35,0,155
4179,V5parOfpuEQ_00022,35,0,171
4180,V5parOfpuEQ_00023,35,0,120
4181,V5parOfpuEQ_00024,35,0,99
4182,V5parOfpuEQ_00035,35,0,58
4183,V5parOfpuEQ_00036,35,0,163
4184,V5parOfpuEQ_00037,35,0,149
4185,V5parOfpuEQ_00038,35,0,65
4186,V5parOfpuEQ_00039,35,0,164
4187,V5parOfpuEQ_00040,35,0,115
4188,V5parOfpuEQ_00041,35,0,63
4189,V5parOfpuEQ_00042,35,0,158
4190,V5parOfpuEQ_00045,35,0,163
4191,V5parOfpuEQ_00051,35,0,87
4192,V5parOfpuEQ_00066,35,0,96
4193,V5parOfpuEQ_00094,35,0,126
4194,V5parOfpuEQ_00110,35,0,130
4195,V5parOfpuEQ_00116,35,0,143
4196,V5parOfpuEQ_00156,35,0,110
4197,V5parOfpuEQ_00178,35,0,141
4198,VNvb5oLOpLg_00422,35,0,148
4199,Y4ARBzok9aU_00004,35,0,158
4200,Y4ARBzok9aU_00005,35,0,94
4201,Y4ARBzok9aU_00012,35,0,123
4202,Y4ARBzok9aU_00013,35,0,177
