,vid_name,label,start_frame,end_frame,exists
7949,k1F4LHeYhBs_00148,26,0,247,FALSE
7950,k1F4LHeYhBs_00149,26,0,239,FALSE
7951,k1F4LHeYhBs_00150,26,0,267,FALSE
7952,k1F4LHeYhBs_00151,26,0,227,FALSE
7953,k1F4LHeYhBs_00158,26,0,175,TRUE
7954,k1F4LHeYhBs_00159,26,0,263,FALSE
7955,k1F4LHeYhBs_00160,26,0,292,FALSE
7956,k1F4LHeYhBs_00170,26,0,304,FALSE
7957,k1F4LHeYhBs_00171,26,0,264,FALSE
7958,k1F4LHeYhBs_00172,26,0,334,FALSE
7959,k1F4LHeYhBs_00190,26,0,143,TRUE
7960,k1F4LHeYhBs_00191,26,0,259,FALSE
7961,k1F4LHeYhBs_00192,26,0,260,FALSE
7962,k1F4LHeYhBs_00199,26,0,353,FALSE
7963,k1F4LHeYhBs_00200,26,0,257,FALSE
7964,k1F4LHeYhBs_00201,26,0,163,FALSE
7965,k1F4LHeYhBs_00209,26,0,368,FALSE
7966,k1F4LHeYhBs_00210,26,0,254,FALSE
7967,k1F4LHeYhBs_00211,26,0,243,FALSE
7968,k1F4LHeYhBs_00216,26,0,273,FALSE
7969,k1F4LHeYhBs_00217,26,0,296,FALSE
7970,k1F4LHeYhBs_00218,26,0,320,FALSE
7971,mGbuP7nT2ck_00005,26,0,195,FALSE
7972,mGbuP7nT2ck_00006,26,0,140,TRUE
7973,mGbuP7nT2ck_00007,26,0,153,FALSE
7974,mGbuP7nT2ck_00008,26,0,84,TRUE
7975,mGbuP7nT2ck_00009,26,0,121,TRUE
7976,mGbuP7nT2ck_00010,26,0,53,TRUE
7977,mGbuP7nT2ck_00011,26,0,117,FALSE
7978,mGbuP7nT2ck_00024,26,0,193,FALSE
7979,mGbuP7nT2ck_00025,26,0,138,TRUE
7980,mGbuP7nT2ck_00026,26,0,160,TRUE
7981,mGbuP7nT2ck_00027,26,0,142,TRUE
7982,mGbuP7nT2ck_00044,26,0,74,TRUE
7983,mGbuP7nT2ck_00045,26,0,126,TRUE
7984,mGbuP7nT2ck_00046,26,0,131,TRUE
7985,mGbuP7nT2ck_00047,26,0,138,TRUE
7986,mGbuP7nT2ck_00078,26,0,70,FALSE
7987,mGbuP7nT2ck_00079,26,0,119,FALSE
7988,mGbuP7nT2ck_00100,26,0,118,TRUE
7989,mGbuP7nT2ck_00101,26,0,112,TRUE
7990,mGbuP7nT2ck_00110,26,0,116,TRUE
7991,mGbuP7nT2ck_00111,26,0,117,FALSE
7992,nOlRwoxsDJ0_00336,26,0,121,FALSE
7993,nOlRwoxsDJ0_00337,26,0,215,FALSE
7994,nOlRwoxsDJ0_00392,26,0,274,FALSE
7995,nOlRwoxsDJ0_00393,26,0,247,FALSE
7996,nOlRwoxsDJ0_00672,26,0,292,FALSE
7997,nOlRwoxsDJ0_00681,26,0,108,FALSE
7998,nOlRwoxsDJ0_00682,26,0,253,FALSE
7999,nOlRwoxsDJ0_00683,26,0,613,FALSE
8000,nOlRwoxsDJ0_00686,26,0,268,FALSE
8001,nOlRwoxsDJ0_00705,26,0,199,FALSE
8002,nOlRwoxsDJ0_00706,26,0,285,FALSE
8003,nOlRwoxsDJ0_00709,26,0,155,FALSE
8004,nOlRwoxsDJ0_00710,26,0,267,FALSE
8005,nOlRwoxsDJ0_00715,26,0,119,FALSE
8006,nOlRwoxsDJ0_00716,26,0,238,FALSE
8007,nOlRwoxsDJ0_00725,26,0,102,FALSE
8008,nOlRwoxsDJ0_00726,26,0,203,FALSE
8009,nOlRwoxsDJ0_00738,26,0,262,FALSE
8010,nOlRwoxsDJ0_00739,26,0,117,TRUE
8011,nOlRwoxsDJ0_00740,26,0,212,FALSE
8012,nOlRwoxsDJ0_00743,26,0,550,FALSE
8013,nOlRwoxsDJ0_00744,26,0,268,FALSE
8014,nOlRwoxsDJ0_00745,26,0,350,FALSE
8015,nOlRwoxsDJ0_00746,26,0,293,FALSE
8016,nOlRwoxsDJ0_00761,26,0,225,FALSE
8017,nOlRwoxsDJ0_00762,26,0,237,FALSE
8018,nOlRwoxsDJ0_00777,26,0,175,FALSE
8019,nOlRwoxsDJ0_00778,26,0,254,FALSE
8020,nOlRwoxsDJ0_00791,26,0,110,FALSE
8021,nOlRwoxsDJ0_00792,26,0,206,FALSE
8022,nOlRwoxsDJ0_00802,26,0,196,FALSE
8023,nOlRwoxsDJ0_00820,26,0,168,FALSE
8024,nOlRwoxsDJ0_00821,26,0,240,FALSE
8025,nOlRwoxsDJ0_00894,26,0,158,FALSE
8026,nOlRwoxsDJ0_00895,26,0,290,FALSE
8027,nOlRwoxsDJ0_00898,26,0,160,TRUE
8028,ozbr742-Trc_00007,26,0,116,TRUE
8029,ozbr742-Trc_00009,26,0,115,FALSE
8030,ozbr742-Trc_00011,26,0,77,TRUE
8031,ozbr742-Trc_00014,26,0,107,TRUE
8032,sk8TafuB3lU_00435,26,0,135,TRUE
8033,sk8TafuB3lU_00436,26,0,219,FALSE
8034,sk8TafuB3lU_00953,26,0,217,FALSE
8035,sk8TafuB3lU_00955,26,0,240,FALSE
8036,sk8TafuB3lU_00959,26,0,103,FALSE
8037,sk8TafuB3lU_00960,26,0,184,FALSE
8038,sk8TafuB3lU_00971,26,0,123,FALSE
8039,sk8TafuB3lU_00972,26,0,243,FALSE
8040,sk8TafuB3lU_00973,26,0,260,FALSE
8041,sk8TafuB3lU_00977,26,0,144,FALSE
8042,sk8TafuB3lU_00978,26,0,219,FALSE
8043,sk8TafuB3lU_00979,26,0,262,FALSE
8044,sk8TafuB3lU_00983,26,0,120,FALSE
8045,sk8TafuB3lU_00984,26,0,231,FALSE
8046,sk8TafuB3lU_00985,26,0,225,FALSE
8047,sk8TafuB3lU_00986,26,0,266,FALSE
8048,sk8TafuB3lU_00987,26,0,237,FALSE
8049,sk8TafuB3lU_00993,26,0,166,FALSE
8050,sk8TafuB3lU_00994,26,0,224,FALSE
8051,sk8TafuB3lU_00995,26,0,250,FALSE
8052,sk8TafuB3lU_01004,26,0,155,FALSE
8053,sk8TafuB3lU_01005,26,0,268,FALSE
8054,sk8TafuB3lU_01006,26,0,244,FALSE
8055,sk8TafuB3lU_01046,26,0,179,FALSE
8056,sk8TafuB3lU_01047,26,0,232,FALSE
8057,sk8TafuB3lU_01068,26,0,151,FALSE
8058,sk8TafuB3lU_01069,26,0,265,FALSE
8059,sk8TafuB3lU_01070,26,0,167,FALSE
8060,sk8TafuB3lU_01071,26,0,273,FALSE
8061,sk8TafuB3lU_01072,26,0,253,FALSE
8062,sk8TafuB3lU_01084,26,0,108,FALSE
8063,sk8TafuB3lU_01095,26,0,125,FALSE
8064,sk8TafuB3lU_01096,26,0,236,FALSE
8065,sk8TafuB3lU_01097,26,0,225,FALSE
8066,sk8TafuB3lU_01112,26,0,150,TRUE
8067,sk8TafuB3lU_01113,26,0,258,FALSE
8068,sk8TafuB3lU_01119,26,0,129,FALSE
8069,sk8TafuB3lU_01120,26,0,268,FALSE
8070,sk8TafuB3lU_01121,26,0,229,FALSE
8071,sk8TafuB3lU_01168,26,0,272,FALSE
8072,sk8TafuB3lU_01169,26,0,269,FALSE
8073,vlfy4cny75s_00049,26,0,78,TRUE
8074,vlfy4cny75s_00050,26,0,123,TRUE
8075,vlfy4cny75s_00051,26,0,168,TRUE
8076,xbQCwTHcGN8_00025,26,0,133,TRUE
8077,xbQCwTHcGN8_00026,26,0,199,FALSE
8078,xbQCwTHcGN8_00027,26,0,122,FALSE
8079,xbQCwTHcGN8_00046,26,0,47,FALSE
8080,xbQCwTHcGN8_00047,26,0,121,FALSE
8081,xbQCwTHcGN8_00064,26,0,78,FALSE
8082,xbQCwTHcGN8_00065,26,0,172,TRUE
8083,xbQCwTHcGN8_00066,26,0,100,FALSE
8084,xbQCwTHcGN8_00067,26,0,97,TRUE
8085,xbQCwTHcGN8_00068,26,0,183,FALSE
8086,xbQCwTHcGN8_00069,26,0,129,FALSE
8087,xbQCwTHcGN8_00073,26,0,111,TRUE
8088,xbQCwTHcGN8_00074,26,0,155,TRUE
8089,xbQCwTHcGN8_00075,26,0,110,FALSE
8090,xbQCwTHcGN8_00088,26,0,56,FALSE
8091,xbQCwTHcGN8_00089,26,0,128,FALSE
8092,xbQCwTHcGN8_00090,26,0,86,FALSE
8093,xbQCwTHcGN8_00097,26,0,76,FALSE
8094,xbQCwTHcGN8_00098,26,0,143,TRUE
8095,xbQCwTHcGN8_00139,26,0,50,TRUE
8096,xbQCwTHcGN8_00140,26,0,127,TRUE
8097,xbQCwTHcGN8_00141,26,0,192,FALSE
8098,xbQCwTHcGN8_00247,26,0,47,TRUE
8099,xbQCwTHcGN8_00248,26,0,124,TRUE
8100,zYHstCxnAPA_00281,26,0,239,FALSE
8101,zYHstCxnAPA_00653,26,0,203,FALSE
8102,zYHstCxnAPA_00654,26,0,272,FALSE
8103,zYHstCxnAPA_00656,26,0,302,FALSE
8104,zYHstCxnAPA_00680,26,0,241,FALSE
8105,zYHstCxnAPA_00681,26,0,144,FALSE
8106,zYHstCxnAPA_00682,26,0,262,FALSE
8107,zYHstCxnAPA_00691,26,0,428,FALSE
8108,zYHstCxnAPA_00692,26,0,367,FALSE
8109,zYHstCxnAPA_00717,26,0,227,FALSE
8110,zYHstCxnAPA_00718,26,0,234,FALSE
8111,zbAC7t15q3k_00101,26,0,55,TRUE
8112,zbAC7t15q3k_00102,26,0,130,FALSE
8113,3N1kUtqJ25A_00214,27,0,124,TRUE
8114,3N1kUtqJ25A_00215,27,0,253,FALSE
8115,3N1kUtqJ25A_00216,27,0,253,FALSE
8116,5hXbclLNSNA_00000,27,0,90,TRUE
8117,5hXbclLNSNA_00002,27,0,162,FALSE
8118,5hXbclLNSNA_00009,27,0,111,TRUE
8119,5hXbclLNSNA_00010,27,0,103,TRUE
8120,5hXbclLNSNA_00011,27,0,80,FALSE
8121,5hXbclLNSNA_00017,27,0,182,FALSE
8122,5hXbclLNSNA_00018,27,0,271,FALSE
8123,5i1begTTucc_00038,27,0,109,TRUE
8124,5i1begTTucc_00039,27,0,163,TRUE
8125,6wVdnLa3Tes_00012,27,0,117,TRUE
8126,6wVdnLa3Tes_00013,27,0,150,TRUE
8127,6wVdnLa3Tes_00014,27,0,191,FALSE
8128,6wVdnLa3Tes_00066,27,0,124,TRUE
8129,6wVdnLa3Tes_00067,27,0,187,FALSE
8130,6wVdnLa3Tes_00068,27,0,137,FALSE
8131,6wVdnLa3Tes_00089,27,0,131,TRUE
8132,6wVdnLa3Tes_00090,27,0,166,TRUE
8133,6wVdnLa3Tes_00091,27,0,94,FALSE
8134,6wVdnLa3Tes_00095,27,0,54,TRUE
8135,6wVdnLa3Tes_00096,27,0,151,TRUE
8136,6wVdnLa3Tes_00097,27,0,83,FALSE
8137,9jZYYtzYqwE_00065,27,0,99,TRUE
8138,9jZYYtzYqwE_00066,27,0,132,FALSE
8139,9jZYYtzYqwE_00093,27,0,130,TRUE
8140,9jZYYtzYqwE_00094,27,0,211,FALSE
8141,D8YKHC5hmUs_00196,27,0,79,FALSE
8142,D8YKHC5hmUs_00197,27,0,142,FALSE
8143,DB4lpBDPnTY_00012,27,0,86,TRUE
8144,DB4lpBDPnTY_00017,27,0,183,FALSE
8145,DB4lpBDPnTY_00018,27,0,132,TRUE
8146,JzOshOJgofw_00145,27,0,124,TRUE
8147,JzOshOJgofw_00146,27,0,153,TRUE
8148,JzOshOJgofw_00156,27,0,131,TRUE
8149,JzOshOJgofw_00157,27,0,147,TRUE
8150,JzOshOJgofw_00158,27,0,123,TRUE
8151,JzOshOJgofw_00159,27,0,146,TRUE
8152,JzOshOJgofw_00190,27,0,98,TRUE
8153,JzOshOJgofw_00191,27,0,123,TRUE
8154,JzOshOJgofw_00229,27,0,117,TRUE
8155,OFxuiqI5G44_00024,27,0,310,FALSE
8156,OFxuiqI5G44_00025,27,0,289,FALSE
8157,OFxuiqI5G44_00309,27,0,214,FALSE
8158,OFxuiqI5G44_00310,27,0,228,FALSE
8159,OFxuiqI5G44_00311,27,0,247,FALSE
8160,OFxuiqI5G44_00366,27,0,370,FALSE
8161,OFxuiqI5G44_00367,27,0,241,FALSE
8162,OFxuiqI5G44_00368,27,0,228,FALSE
8163,OVzt2rsfMc0_00089,27,0,153,TRUE
8164,OVzt2rsfMc0_00090,27,0,223,FALSE
8165,OVzt2rsfMc0_00094,27,0,86,TRUE
8166,OVzt2rsfMc0_00095,27,0,180,FALSE
8167,OVzt2rsfMc0_00096,27,0,61,FALSE
8168,OVzt2rsfMc0_00100,27,0,60,TRUE
8169,OVzt2rsfMc0_00101,27,0,147,TRUE
8170,OVzt2rsfMc0_00102,27,0,115,TRUE
8171,OVzt2rsfMc0_00123,27,0,116,FALSE
8172,OVzt2rsfMc0_00124,27,0,161,FALSE
8173,OVzt2rsfMc0_00128,27,0,159,TRUE
8174,OVzt2rsfMc0_00129,27,0,183,FALSE
8175,OVzt2rsfMc0_00136,27,0,157,TRUE
8176,OVzt2rsfMc0_00137,27,0,82,TRUE
8177,OVzt2rsfMc0_00138,27,0,135,TRUE
8178,OVzt2rsfMc0_00139,27,0,144,TRUE
8179,OVzt2rsfMc0_00163,27,0,149,TRUE
8180,OVzt2rsfMc0_00164,27,0,190,FALSE
8181,OVzt2rsfMc0_00165,27,0,158,FALSE
8182,S9aCrmtAV8o_00097,27,0,210,FALSE
8183,S9aCrmtAV8o_00098,27,0,202,FALSE
8184,S9aCrmtAV8o_00103,27,0,254,FALSE
8185,S9aCrmtAV8o_00104,27,0,253,FALSE
8186,S9aCrmtAV8o_00134,27,0,628,FALSE
8187,S9aCrmtAV8o_00136,27,0,254,FALSE
8188,TeboS8s_00w_00006,27,0,260,FALSE
8189,TeboS8s_00w_00007,27,0,243,FALSE
8190,VNvb5oLOpLg_00326,27,0,159,TRUE
8191,VNvb5oLOpLg_00327,27,0,245,FALSE
8192,VNvb5oLOpLg_00364,27,0,224,FALSE
8193,VNvb5oLOpLg_00365,27,0,247,FALSE
8194,VNvb5oLOpLg_00386,27,0,234,FALSE
8195,VNvb5oLOpLg_00387,27,0,249,FALSE
8196,VNvb5oLOpLg_00396,27,0,270,FALSE
8197,VNvb5oLOpLg_00397,27,0,325,FALSE
8198,VNvb5oLOpLg_00508,27,0,202,FALSE
8199,VNvb5oLOpLg_00509,27,0,227,FALSE
8200,VNvb5oLOpLg_00513,27,0,125,FALSE
8201,VNvb5oLOpLg_00514,27,0,220,FALSE
8202,VNvb5oLOpLg_00545,27,0,132,TRUE
8203,VNvb5oLOpLg_00546,27,0,208,FALSE
8204,VNvb5oLOpLg_00565,27,0,123,TRUE
8205,VNvb5oLOpLg_00566,27,0,226,FALSE
8206,VNvb5oLOpLg_00913,27,0,140,FALSE
8207,VNvb5oLOpLg_00914,27,0,224,FALSE
8208,VNvb5oLOpLg_00915,27,0,223,FALSE
8209,VNvb5oLOpLg_01073,27,0,175,TRUE
8210,VNvb5oLOpLg_01074,27,0,251,FALSE
8211,VNvb5oLOpLg_01075,27,0,281,FALSE
8212,VNvb5oLOpLg_01106,27,0,134,FALSE
8213,VNvb5oLOpLg_01107,27,0,263,FALSE
8214,VNvb5oLOpLg_01108,27,0,247,FALSE
8215,Y7QZcr24ye0_00850,27,0,149,FALSE
8216,Y7QZcr24ye0_00851,27,0,237,FALSE
8217,Y7QZcr24ye0_00852,27,0,230,FALSE
8218,Y7QZcr24ye0_00900,27,0,125,FALSE
8219,Y7QZcr24ye0_00901,27,0,266,FALSE
8220,Y7QZcr24ye0_00902,27,0,262,FALSE
8221,Y7QZcr24ye0_00914,27,0,124,FALSE
8222,Y7QZcr24ye0_00915,27,0,211,FALSE
8223,Y7QZcr24ye0_00916,27,0,253,FALSE
8224,Y7QZcr24ye0_00932,27,0,161,TRUE
8225,Y7QZcr24ye0_00933,27,0,238,FALSE
8226,Y7QZcr24ye0_00934,27,0,294,FALSE
8227,Y7QZcr24ye0_00941,27,0,177,TRUE
8228,Y7QZcr24ye0_00942,27,0,221,FALSE
8229,Y7QZcr24ye0_00943,27,0,223,FALSE
8230,_8Vy3dlHg2w_00044,27,0,191,FALSE
8231,_8Vy3dlHg2w_00045,27,0,70,FALSE
8232,_8Vy3dlHg2w_00046,27,0,94,TRUE
8233,_8Vy3dlHg2w_00073,27,0,66,FALSE
8234,_8Vy3dlHg2w_00074,27,0,69,FALSE
8235,_8Vy3dlHg2w_00075,27,0,109,TRUE
8236,_8Vy3dlHg2w_00076,27,0,148,TRUE
8237,_8Vy3dlHg2w_00077,27,0,86,FALSE
8238,_8Vy3dlHg2w_00078,27,0,65,TRUE
8239,_8Vy3dlHg2w_00105,27,0,78,FALSE
8240,_8Vy3dlHg2w_00106,27,0,74,FALSE
8241,_8Vy3dlHg2w_00107,27,0,62,FALSE
8242,_8Vy3dlHg2w_00108,27,0,52,FALSE
8243,_8Vy3dlHg2w_00109,27,0,123,FALSE
8244,_8Vy3dlHg2w_00125,27,0,103,TRUE
8245,_8Vy3dlHg2w_00126,27,0,119,FALSE
8246,_tigfCJFLZg_00165,27,0,185,FALSE
8247,aektxm8cLdo_00041,27,0,131,TRUE
8248,aektxm8cLdo_00042,27,0,179,TRUE
8249,aektxm8cLdo_00043,27,0,221,FALSE
8250,c7FHotPDZIw_00020,27,0,54,TRUE
8251,c7FHotPDZIw_00021,27,0,79,TRUE
8252,c7FHotPDZIw_00022,27,0,77,TRUE
8253,c7FHotPDZIw_00036,27,0,57,FALSE
8254,c7FHotPDZIw_00037,27,0,96,FALSE
8255,cYkUl8MrXgA_00142,27,0,126,TRUE
8256,cYkUl8MrXgA_00417,27,0,105,TRUE
8257,eN8umEok9U8_00088,27,0,74,TRUE
8258,eN8umEok9U8_00089,27,0,141,TRUE
8259,eN8umEok9U8_00150,27,0,79,TRUE
8260,eN8umEok9U8_00151,27,0,30,FALSE
8261,eN8umEok9U8_00152,27,0,53,TRUE
8262,fohMq9tOn6E_00120,27,0,106,FALSE
8263,fohMq9tOn6E_00121,27,0,142,FALSE
8264,iv0Gu1VXAgc_00033,27,0,70,FALSE
8265,iv0Gu1VXAgc_00034,27,0,107,FALSE
8266,iv0Gu1VXAgc_00035,27,0,143,FALSE
8267,iv0Gu1VXAgc_00054,27,0,65,FALSE
8268,iv0Gu1VXAgc_00055,27,0,96,FALSE
8269,iv0Gu1VXAgc_00056,27,0,163,FALSE
8270,iv0Gu1VXAgc_00118,27,0,70,TRUE
8271,iv0Gu1VXAgc_00119,27,0,91,TRUE
8272,iv0Gu1VXAgc_00120,27,0,129,FALSE
8273,iv0Gu1VXAgc_00162,27,0,70,TRUE
8274,iv0Gu1VXAgc_00163,27,0,98,FALSE
8275,iv0Gu1VXAgc_00164,27,0,143,TRUE
8276,iv0Gu1VXAgc_00190,27,0,116,TRUE
8277,iv0Gu1VXAgc_00191,27,0,119,FALSE
8278,iv0Gu1VXAgc_00192,27,0,149,FALSE
8279,k1F4LHeYhBs_00002,27,0,108,TRUE
8280,k1F4LHeYhBs_00003,27,0,242,FALSE
8281,k1F4LHeYhBs_00004,27,0,238,FALSE
8282,k1F4LHeYhBs_00026,27,0,199,FALSE
8283,k1F4LHeYhBs_00027,27,0,132,FALSE
8284,k1F4LHeYhBs_00028,27,0,269,FALSE
8285,k1F4LHeYhBs_00125,27,0,196,FALSE
8286,k1F4LHeYhBs_00126,27,0,279,FALSE
8287,k1F4LHeYhBs_00127,27,0,360,FALSE
8288,k1F4LHeYhBs_00240,27,0,243,FALSE
8289,k1F4LHeYhBs_00241,27,0,249,FALSE
8290,k1F4LHeYhBs_00242,27,0,217,FALSE
8291,nOlRwoxsDJ0_00298,27,0,368,FALSE
8292,nOlRwoxsDJ0_00299,27,0,297,FALSE
8293,nOlRwoxsDJ0_00318,27,0,316,FALSE
8294,nOlRwoxsDJ0_00319,27,0,204,FALSE
8295,nOlRwoxsDJ0_00324,27,0,231,FALSE
8296,nOlRwoxsDJ0_00325,27,0,160,FALSE
8297,nOlRwoxsDJ0_00364,27,0,120,TRUE
8298,nOlRwoxsDJ0_00365,27,0,224,FALSE
8299,nOlRwoxsDJ0_00684,27,0,297,FALSE
8300,nOlRwoxsDJ0_00718,27,0,190,FALSE
8301,nOlRwoxsDJ0_00832,27,0,239,FALSE
8302,nOlRwoxsDJ0_00833,27,0,290,FALSE
8303,nOlRwoxsDJ0_00846,27,0,124,FALSE
8304,nOlRwoxsDJ0_00847,27,0,227,FALSE
8305,ozbr742-Trc_00012,27,0,86,FALSE
8306,ozbr742-Trc_00016,27,0,124,TRUE
8307,siEI_jaSmd4_00075,27,0,69,FALSE
8308,sk8TafuB3lU_00338,27,0,132,TRUE
8309,sk8TafuB3lU_00345,27,0,285,FALSE
8310,sk8TafuB3lU_00346,27,0,205,FALSE
8311,sk8TafuB3lU_00359,27,0,222,FALSE
8312,sk8TafuB3lU_00360,27,0,254,FALSE
8313,sk8TafuB3lU_00361,27,0,187,FALSE
8314,sk8TafuB3lU_00362,27,0,229,FALSE
8315,sk8TafuB3lU_00365,27,0,183,FALSE
8316,sk8TafuB3lU_00366,27,0,270,FALSE
8317,sk8TafuB3lU_00377,27,0,239,FALSE
8318,sk8TafuB3lU_00378,27,0,218,FALSE
8319,sk8TafuB3lU_00399,27,0,154,FALSE
8320,sk8TafuB3lU_00400,27,0,237,FALSE
8321,sk8TafuB3lU_00401,27,0,277,FALSE
8322,sk8TafuB3lU_00402,27,0,286,FALSE
8323,sk8TafuB3lU_00417,27,0,156,TRUE
8324,sk8TafuB3lU_00419,27,0,297,FALSE
8325,sk8TafuB3lU_00420,27,0,249,FALSE
8326,sk8TafuB3lU_00421,27,0,113,TRUE
8327,sk8TafuB3lU_00422,27,0,171,FALSE
8328,sk8TafuB3lU_00439,27,0,221,FALSE
8329,sk8TafuB3lU_00440,27,0,264,FALSE
8330,sk8TafuB3lU_00451,27,0,235,FALSE
8331,sk8TafuB3lU_00452,27,0,242,FALSE
8332,sk8TafuB3lU_00561,27,0,126,TRUE
8333,sk8TafuB3lU_00562,27,0,198,FALSE
8334,sk8TafuB3lU_00573,27,0,206,FALSE
8335,sk8TafuB3lU_00574,27,0,222,FALSE
8336,sk8TafuB3lU_00988,27,0,158,TRUE
8337,sk8TafuB3lU_00989,27,0,231,FALSE
8338,sk8TafuB3lU_00990,27,0,221,FALSE
8339,sk8TafuB3lU_01031,27,0,179,TRUE
8340,sk8TafuB3lU_01032,27,0,235,FALSE
8341,sk8TafuB3lU_01033,27,0,257,FALSE
8342,sk8TafuB3lU_01059,27,0,106,TRUE
8343,sk8TafuB3lU_01060,27,0,218,FALSE
8344,sk8TafuB3lU_01061,27,0,193,FALSE
8345,sk8TafuB3lU_01085,27,0,231,FALSE
8346,vlfy4cny75s_00084,27,0,180,FALSE
8347,vlfy4cny75s_00085,27,0,238,FALSE
8348,vlfy4cny75s_00087,27,0,131,TRUE
8349,vlfy4cny75s_00115,27,0,163,TRUE
8350,zYHstCxnAPA_00594,27,0,304,FALSE
8351,zYHstCxnAPA_00595,27,0,349,FALSE
8352,zYHstCxnAPA_00606,27,0,302,FALSE
8353,zYHstCxnAPA_00607,27,0,299,FALSE
8354,zYHstCxnAPA_00618,27,0,291,FALSE
8355,zYHstCxnAPA_00647,27,0,104,TRUE
8356,zYHstCxnAPA_00648,27,0,271,FALSE
8357,zYHstCxnAPA_00655,27,0,180,FALSE
8358,zYHstCxnAPA_00679,27,0,177,FALSE
8359,zYHstCxnAPA_00713,27,0,143,TRUE
8360,zYHstCxnAPA_00714,27,0,229,FALSE
8361,zYHstCxnAPA_00733,27,0,206,FALSE
8362,zYHstCxnAPA_00734,27,0,256,FALSE
8363,2x00lRzlTVQ_00083,28,0,57,TRUE
8364,2x00lRzlTVQ_00084,28,0,152,TRUE
8365,2x00lRzlTVQ_00085,28,0,96,FALSE
8366,2x00lRzlTVQ_00113,28,0,96,TRUE
8367,2x00lRzlTVQ_00114,28,0,181,FALSE
8368,2x00lRzlTVQ_00115,28,0,128,FALSE
8369,2x00lRzlTVQ_00122,28,0,129,TRUE
8370,2x00lRzlTVQ_00123,28,0,203,FALSE
8371,2x00lRzlTVQ_00124,28,0,106,FALSE
8372,2x00lRzlTVQ_00128,28,0,89,TRUE
8373,2x00lRzlTVQ_00129,28,0,180,FALSE
8374,3N1kUtqJ25A_00220,28,0,111,FALSE
8375,3N1kUtqJ25A_00221,28,0,222,FALSE
8376,3N1kUtqJ25A_00222,28,0,281,FALSE
8377,3PLiUG_DuC8_00185,28,0,78,TRUE
8378,3PLiUG_DuC8_00186,28,0,187,FALSE
8379,3PLiUG_DuC8_00187,28,0,84,FALSE
8380,3PLiUG_DuC8_00208,28,0,114,TRUE
8381,3PLiUG_DuC8_00209,28,0,197,FALSE
8382,3PLiUG_DuC8_00210,28,0,117,FALSE
8383,3PLiUG_DuC8_00214,28,0,86,FALSE
8384,3PLiUG_DuC8_00215,28,0,172,TRUE
8385,3PLiUG_DuC8_00216,28,0,72,TRUE
8386,3PLiUG_DuC8_00217,28,0,92,FALSE
8387,3PLiUG_DuC8_00218,28,0,162,FALSE
8388,3PLiUG_DuC8_00219,28,0,99,FALSE
8389,5V-dKBtmKLI_00034,28,0,84,TRUE
8390,5V-dKBtmKLI_00035,28,0,196,FALSE
8391,5V-dKBtmKLI_00042,28,0,100,FALSE
8392,5V-dKBtmKLI_00043,28,0,215,FALSE
8393,5V-dKBtmKLI_00052,28,0,112,TRUE
8394,5V-dKBtmKLI_00053,28,0,215,FALSE
8395,5V-dKBtmKLI_00082,28,0,49,FALSE
8396,5V-dKBtmKLI_00083,28,0,126,FALSE
8397,5V-dKBtmKLI_00084,28,0,84,FALSE
8398,5V-dKBtmKLI_00098,28,0,83,FALSE
8399,5V-dKBtmKLI_00099,28,0,181,FALSE
8400,5V-dKBtmKLI_00131,28,0,114,FALSE
8401,5V-dKBtmKLI_00132,28,0,193,FALSE
8402,9BC6ssCjyfg_00150,28,0,88,TRUE
8403,9BC6ssCjyfg_00159,28,0,76,TRUE
8404,9BC6ssCjyfg_00160,28,0,189,FALSE
8405,9BC6ssCjyfg_00161,28,0,200,FALSE
8406,9BC6ssCjyfg_00165,28,0,64,TRUE
8407,9BC6ssCjyfg_00166,28,0,164,FALSE
8408,9BC6ssCjyfg_00167,28,0,168,TRUE
8409,9BC6ssCjyfg_00168,28,0,164,TRUE
8410,9BC6ssCjyfg_00169,28,0,181,FALSE
8411,9BC6ssCjyfg_00170,28,0,73,TRUE
8412,9BC6ssCjyfg_00171,28,0,152,TRUE
8413,9BC6ssCjyfg_00172,28,0,111,FALSE
8414,9BC6ssCjyfg_00173,28,0,70,TRUE
8415,9BC6ssCjyfg_00174,28,0,179,TRUE
8416,9BC6ssCjyfg_00175,28,0,223,FALSE
8417,Bb0ZiYVNtDs_00051,28,0,144,TRUE
8418,Bb0ZiYVNtDs_00052,28,0,187,FALSE
8419,Bb0ZiYVNtDs_00053,28,0,118,FALSE
8420,Bb0ZiYVNtDs_00076,28,0,48,TRUE
8421,Bb0ZiYVNtDs_00077,28,0,146,TRUE
8422,Bb0ZiYVNtDs_00078,28,0,127,FALSE
8423,Bb0ZiYVNtDs_00079,28,0,83,FALSE
8424,Bb0ZiYVNtDs_00082,28,0,163,TRUE
8425,Bb0ZiYVNtDs_00100,28,0,133,TRUE
8426,Bb0ZiYVNtDs_00101,28,0,227,FALSE
8427,Bb0ZiYVNtDs_00102,28,0,109,FALSE
8428,Bb0ZiYVNtDs_00160,28,0,131,TRUE
8429,Bb0ZiYVNtDs_00161,28,0,200,FALSE
8430,Bb0ZiYVNtDs_00162,28,0,152,FALSE
8431,Bb0ZiYVNtDs_00177,28,0,74,TRUE
8432,Bb0ZiYVNtDs_00178,28,0,152,TRUE
